stockX,flightClub,goat,lowestResellPrice,imageLinks,_id,shoeName,brand,silhoutte,styleID,make,colorway,retailPrice,thumbnail,releaseDate,description,urlKey,resellLinks
128,120,128,[object Object],,61ae9e9bafe8e57491298317,Jordan 1 Mid Canyon Rust (W),Jordan,Jordan 1 Mid,BQ6472-202,Jordan 1 Mid,Particle Beige/Black-Canyon Rust-Sail,115,"https://images.stockx.com/images/Air-Jordan-1-Mid-Canyon-Rust-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1620058939",2021-03-01,"The Wmns Air Jordan 1 Mid 'Canyon Rust' brings a series of subdued tones to its classic basketball construction. The shoe's upper is built with a mix of nubuck and suede, finished in Particle Beige, Canyon Rust and black and complemented by a distressed Swoosh on the side wall. A nylon tongue supports the fit, while underfoot, a Sail rubber cupsole with Air in the heel anchors the build.",air-jordan-1-mid-canyon-rust-w,[object Object]
199,130,195,[object Object],,61ae9e9bafe8e57491298318,Nike Air Max 97 Puerto Rico,Nike,Nike Air Max 97,DH2319-001,Nike Air Max 97,Metallic Silver/Navy-Red,175,"https://images.stockx.com/images/Nike-Air-Max-97-Puerto-Rico.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1622563511",2021-06-05,,nike-air-max-97-puerto-rico,[object Object]
105,101,101,[object Object],,61ae9e9bafe8e57491298319,Jordan 1 Mid White Pollen Black (GS),Jordan,Jordan 1 Mid,554725-177,Jordan 1 Mid,White/Pollen-Black,95,"https://images.stockx.com/images/Air-Jordan-1-Mid-White-Pollen-Black-GS.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623690239",2021-09-01,"The Air Jordan 1 Mid GS 'Black University Gold' showcases familiar color blocking on a classic silhouette shaped after the foundational high-top. Available in kid sizes, it features a smooth leather upper with a combination of a crisp white base with black overlays at the forefoot and heel. Contrasting hits of yellow settle on the padded collar and signature Swoosh. Additional branding elements are a Jumpman icon on the woven tongue tag and a Wings logo imprinted on the lateral ankle. It's built on a white and black rubber cupsole with encapsulated Nike Air cushioning in the heel.",air-jordan-1-mid-white-pollen-black-gs,[object Object]
134,129,129,[object Object],,61ae9e9bafe8e5749129831a,New Balance 550 White Green Black,New Balance,New Balance 550,BB550LE1,New Balance 550,White/Green,110,"https://images.stockx.com/images/New-Balance-550-White-Green-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1632509901",2021-09-01,,new-balance-550-white-green-black,[object Object]
87,90,100,[object Object],,61ae9e9bafe8e5749129831b,Nike Air Force 1 Mid '07 Triple Black (2021),Nike,Nike Air Force 1 Mid '07,CW2289-001,Nike Air Force 1 Mid '07,Black/Black,100,"https://images.stockx.com/images/Nike-Air-Force-1-Mid-07-Triple-Black-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1637338201",2021-01-01,,nike-air-force-1-mid-07-triple-black-2021,[object Object]
247,231,231,[object Object],,61ae9e9bafe8e5749129831c,adidas Yeezy 700 V3 Arzareth,adidas,adidas Yeezy 700 V3,G54850,adidas Yeezy 700 V3,Azareth/Azareth/Azareth,200,"https://images.stockx.com/images/adidas-Yeezy-700-V3-Arzareth-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323306",2020-08-29,"The Yeezy 700 V3 'Arzareth' brings a series of blue hues to its bold progressive look. Built with breathable knit, the shoe is overlaid by a semitranslucent RPU cage for support. The bootie-style collar contrasts the look in black, while underfoot, the EVA midsole is encapsulated by PU. A herringbone rubber outsole provides traction.",adidas-yeezy-700-v3-arzareth,[object Object]
340,299,395,[object Object],,61ae9e9bafe8e5749129831d,Jordan 11 Retro Concord (2018),Jordan,Jordan 11 Retro,378037-100,Jordan 11 Retro,White/Black-Concord,220,"https://images.stockx.com/images/Air-Jordan-11-Retro-Concord-2018-1.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606320605",2018-12-08,"The 2018 version of the Air Jordan 11 Retro ‘Concord’ shows off ‘45’ imprinted on the black heel tab in honor of the jersey number that Michael Jordan wore when he returned to the NBA after his first retirement. The shoe’s other signature details remain intact, including a white ballistic mesh upper, black patent leather overlays, and an icy translucent outsole.",air-jordan-11-retro-concord-2018,[object Object]
143,159,159,[object Object],,61ae9e9bafe8e5749129831e,Nike SB Dunk Low Pro ACG Terra Red Plum,Nike,Nike SB Dunk Low Pro,BQ6817-501,Nike SB Dunk Low Pro,Red Plum/Black-Taxi-Citron,100,"https://images.stockx.com/images/Nike-Dunk-SB-Low-Pro-ACG-Terra-Red-Plum-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626813315",,"Inspired by 90s All Conditions Gear models, the Dunk Low Pro SB 'Red Plum' emerges with a rich colorway. Built entirely with suede, the shoe's upper appears in black, overlaid by Red Plum and contrasted by a Citron Swoosh on the side wall. Underfoot, Zoom Air in the heel of the foam insole provides cushioning, giving way to a speckled rubber midsole to complete the look.",nike-dunk-sb-low-pro-acg-terra-red-plum,[object Object]
105,119,119,[object Object],,61ae9e9bafe8e5749129831f,Jordan 1 Mid Crater Black,Jordan,Jordan 1 Mid Crater,DM3529-001,Jordan 1 Mid Crater,Black/Multi-Color-Racer Blue-White,130,"https://images.stockx.com/images/Air-Jordan-1-Mid-Crater-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629740124",2021-08-13,"The Air Jordan 1 Mid 'Crater' brings a sustainable construction to the classic basketball silhouette. Inspired by workwear, the shoe emerges with 20% recycled content by weight, featuring a vegan build on the black washed canvas upper. Tonal synthetic suede appears on the toe box, eyestay and collar, while the speckled Nike Grind Swoosh adds blue zigzag stitching. Underfoot, a Crater foam midsole houses Air in the heel for cushioning, with a concentric Nike Grind outsole for traction.",air-jordan-1-mid-crater-black,[object Object]
186,198,198,[object Object],,61ae9e9bafe8e57491298320,adidas Yeezy Boost 350 V2 Mono Mist,adidas,adidas Yeezy Boost 350 V2,GW2871,adidas Yeezy Boost 350 V2,Mono Mist/Mono Mist/Mono Mist,220,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Mono-Mist-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1633530267",2021-06-18,"Part of the four-shoe Mono Pack, the Yeezy Boost 350 V2 'Mono Mist' brings an updated construction to the signature Yeezy silhouette. Rather than Primeknit, the shoe's upper is built with monofilament mesh, with the neutral finish complemented by a subdued side stripe through the side wall. A visible internal cage supports the fit, while a webbing heel pull-loop is included for easy on and off. Underfoot, a translucent rubber cage overlays the full-length Boost midsole, which offers cushioning. The shoe's release was exclusive to Europe, Africa, India, the Middle East, Russia, Ukraine and China.",adidas-yeezy-boost-350-v2-mono-mist,[object Object]
94,103,103,[object Object],,61ae9e9bafe8e57491298321,Jordan 1 Mid Metallic Orange (GS),Jordan,Jordan 1 Mid,DM4228-800,Jordan 1 Mid,Electro Orange/Black-White,90,"https://images.stockx.com/images/Air-Jordan-1-Mid-Metallic-Orange-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629139824",,,air-jordan-1-mid-metallic-orange-gs,[object Object]
146,,,[object Object],,61ae9e9bafe8e57491298322,Nike Kyrie 7 Daughters Azurie,Nike,Nike Kyrie 7,CQ9326-501/CQ9327-501,Nike Kyrie 7,Lilac/Melon Tint/Indigo Burst/Sail,130,"https://images.stockx.com/images/Nike-Kyrie-7-Daughters-Azurie-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1636143995",2021-09-13,,nike-kyrie-7-daughters-azurie,[object Object]
184,203,203,[object Object],,61ae9e9bafe8e57491298323,New Balance 992 Grey,New Balance,New Balance 992,M992GR,New Balance 992,Grey/Silver,175,"https://images.stockx.com/images/New-Balance-992-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609945785",2020-03-15,,new-balance-992-grey,[object Object]
172,166,166,[object Object],,61ae9e9bafe8e57491298324,Jordan 1 Retro High Tokyo Bio Hack (GS),Jordan,Jordan 1 Retro High,575441-201,Jordan 1 Retro High,Baroque Brown/Black-Laser Orange-Racer Pink,140,"https://images.stockx.com/images/Air-Jordan-1-Retro-High-Bio-Hack-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607649804",2020-09-04,,air-jordan-1-retro-high-bio-hack-gs,[object Object]
278,284,284,[object Object],,61ae9e9bafe8e57491298325,adidas Yeezy Boost 350 V2 Synth (Reflective),adidas,adidas Yeezy Boost 350 V2,FV5666,adidas Yeezy Boost 350 V2,Synth/Synth/Synth,220,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Synth-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647723",2019-06-21,"A regional exclusive release, the Yeezy Boost 350 V2 'Synth Reflective' released alongside a non-reflective iteration. The shoe's upper features a Primeknit construction, finished in a patterned two-tone look and accented by reflective detailing throughout. The signature monofilment stripe runs through the upper, but the siganture heel loop is absent. Undefoot, a full-length Boost midsole is wrapped by a TPU shell that continues down onto the rubber outsole.",adidas-yeezy-boost-350-v2-synth-reflective,[object Object]
128,100,100,[object Object],,61ae9e9bafe8e57491298326,Jordan 1 Low UNC (2021) (GS),Jordan,Jordan 1 Low,553560-144,Jordan 1 Low,White/Dark Powder Blue-Obsidian,75,"https://images.stockx.com/images/Air-Jordan-1-Low-UNC-2021-GS.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623690239",,,air-jordan-1-low-unc-2021-gs,[object Object]
78,75,75,[object Object],,61ae9e9bafe8e57491298327,Jordan 1 Low Reverse Bred (GS),Jordan,Jordan 1 Low,553560-606,Jordan 1 Low,Gym Red/Black-Gym Red-White,75,"https://images.stockx.com/images/Air-Jordan-1-Low-Reverse-Bred-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607056976",2020-07-01,,air-jordan-1-low-reverse-bred-gs,[object Object]
224,243,252,[object Object],,61ae9e9bafe8e57491298328,adidas Yeezy Desert Boot Rock,adidas,adidas Yeezy Desert Boot,EG6462,adidas Yeezy Desert Boot,Rock/Rock/Rock,200,"https://images.stockx.com/images/adidas-Yeezy-Desert-Boot-Rock-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607055688",2019-04-13,"The Yeezy Desert Boot 'Rock' borrows elements from the Yeezy 500. The three-quarter boot is finished in a monochromatic Rock, with a mesh base overlaid by suede on the toe, eyestay and heel. An exaggerated mudguard and rope laces support the fit, while underfoot, a thick foam midsole provides cushioning. A rugged outsole is included for traction, with an embossed adidas logo on the bottom for the only branding hit.",adidas-yeezy-desert-boot-rock,[object Object]
83,74,78,[object Object],,61ae9e9bafe8e57491298329,Jordan 4 Retro Lightning (2021) (PS),Jordan,Jordan 4 Retro,BQ7669-700,Jordan 4 Retro,Tour Yellow/White-Dark Blue Grey,80,"https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-PS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1630617118",2021-08-28,"Bringing back the 2006 colorway, the Air Jordan 4 Retro PS 'Lightning' 2021 released a decade and a half later, appearing here in preschool sizes. The shoe's nubuck upper appears primarily in Tour Yellow, with dark grey contrasting the wings on the side wall. The eyelets and netting add black for further contrast, while underfoot, the white foam midsole forgoes the usual visible Air in the heel. A grey rubber outsole is included for traction.",air-jordan-4-retro-lightning-2021-ps,[object Object]
329,320,330,[object Object],,61ae9e9bafe8e5749129832a,adidas Yeezy Boost 700 V2 Cream,adidas,adidas Yeezy Boost 700 V2,GY7924,adidas Yeezy Boost 700 V2,Cream/Cream/Cream,240,"https://images.stockx.com/images/adidas-Yeezy-700-V2-Cream-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1616519675",2021-03-13,"The Yeezy Boost 700 V2 'Cream' brings a subdued look to its running-inspired construction. Built with a rolled knit design, the shoe's upper is bolstered by no-sew skins and nubuck overlays, finished in a mix of grey and tan. Underfoot, the subdued look continues on the off-white EVA midsole, which houses drop-in Boost for further cushioning. A herringbone rubber outsole offers traction.",adidas-yeezy-boost-700-v2-cream,[object Object]
98,100,100,[object Object],,61ae9e9bafe8e5749129832b,Nike Dunk Low Bright Crimson Game Royal (GS),Nike,Nike Dunk Low,CW1590-104,Nike Dunk Low,White/Bright Crimson-Game Royal-Black,85,"https://images.stockx.com/images/Nike-Dunk-Low-Royal-Red-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626967881",2021-08-26,,nike-dunk-low-royal-red-gs,[object Object]
104,109,109,[object Object],,61ae9e9bafe8e5749129832c,Jordan 1 Low Easter Pastel,Jordan,Jordan 1 Low,DJ5196-615,Jordan 1 Low,Teal/Pink/Purple-Yellow,110,"https://images.stockx.com/images/Air-Jordan-1-Low-Easter-Pastel-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1632231397",2021-04-20,"Updating the classic sneaker with a color-blocked design made up of delicate springtime hues is the Air Jordan 1 Low SE 'Easter Pastel.' The mixed palette features subtle shades of lavender, aqua, coral, and yellow on the leather upper with breathable mesh on the low-cut collar, medial forefoot, and lateral eyestay. Decorative stitching and a Jumpman-branded tag decorate the tongue, while the heel overlay is embellished with a debossed Wings logo. It's built on a two-tone rubber cupsole with encapsulated Nike Air cushioning under the heel.",air-jordan-1-low-easter-pastel,[object Object]
180,184,184,[object Object],,61ae9e9bafe8e5749129832d,Nike Air Max 1 Patta Waves Noise Aqua (without Bracelet),Nike,Nike Air Max 1,DH1348-004,Nike Air Max 1,Metallic Silver/Noise Aqua-Pure Platinum,160,"https://images.stockx.com/images/Nike-Air-Max-1-Patta-Noise-Aqua-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1635520194",2021-11-04,"Patta and Nike came together again to bring the Patta x Nike Air Max 1 'Noise Aqua.' The standout feature is a wavy suede mudguard, rendered in a bright blue finish with an embroidered mini-Swoosh on the lateral forefoot. The remaining upper is made from matte silver mesh with white leather overlays and a blue suede Swoosh. The mesh tongue features a woven Patta tag, and an embroidered Nike Air branding rests on the back heel. Lightweight cushioning is featured by a pre-yellowed polyurethane midsole with a visible Air unit under the heel.",nike-air-max-1-patta-noise-aqua-without-bracelet,[object Object]
100,84,100,[object Object],,61ae9e9bafe8e5749129832e,Jordan 4 Retro Where the Wild Things Are (PS),Jordan,Jordan 4 Retro,DH0573-264,Jordan 4 Retro,Pearl White/Dark Driftwood-Gym Red,85,"https://images.stockx.com/images/Air-Jordan-4-Retro-Where-the-Wild-Things-Are-PS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1637337793",2021-11-05,"The Air Jordan 4 PS 'Wild Things' are shoes for little kids and made for colder weather. It has fleece on both the padded collar and Jumpman icon embroidered tongue. The rest of the upper is built with tan leather and a quartet of color-popped eyelets in neon green, pink, blue, and red. An additional Jumpman logo is featured on the molded heel panel in dark beige and its two-tone foam midsole is supported by an outsole built with gum rubber under the forefoot and heel.",air-jordan-4-retro-where-the-wild-things-are-ps,[object Object]
160,140,155,[object Object],,61ae9e9bafe8e5749129832f,Jordan 11 Retro Low Legend Blue (GS),Jordan,Jordan 11 Retro Low,528896-117,Jordan 11 Retro Low,White/White-Black-Legend Blue,135,"https://images.stockx.com/images/Air-Jordan-11-Retro-Low-Legend-Blue-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1619201662",2021-05-07,"Drawing from an OG colorway worn by Michael Jordan at the 1996 NBA All-Star Game, the Air Jordan 11 Retro Low GS 'Legend Blue' released in 2021. A grade-school shoe, the upper is built with white leather, overlaid by tonal patent leather along the mudguard. Mesh on the tongue provides breathability, while the tongue and heel add Legend Blue to the look. Underfoot, a phylon midsole provides cushioning, giving way to a translucent rubber outsole for traction.",air-jordan-11-retro-low-legend-blue-gs,[object Object]
292,269,299,[object Object],,61ae9e9bafe8e57491298330,Nike Dunk Low UNC (2021) (GS),Nike,Nike Dunk Low,CW1590-103,Nike Dunk Low,White/University Blue-White,85,"https://images.stockx.com/images/Nike-Dunk-Low-UNC-2021-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1621444894",2021-06-24,"The Dunk Low GS 'University Blue' is a grade-school shoe with a two-tone look. Built entirely with leather, the shoe's upper appears in a mix of white and University Blue, with perforations on the toe box included for breathability. A nylon tongue and padded collar support the fit, while underfoot, a white midsole gives way to more University Blue on the outsole, which sports a concentric pattern for traction.",nike-dunk-low-unc-2021-gs,[object Object]
164,143,161,[object Object],,61ae9e9bafe8e57491298331,Jordan 1 Mid SE Union Royal,Jordan,Jordan 1 Mid,852542-102,Jordan 1 Mid,White/Black-Light Solar Flare Heather-Hyper Royal,120,"https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Union-Royal-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607668566",2020-07-31,"The Air Jordan 1 Mid SE 'Royal Black Toe' emerges with classic color-blocking on this July 2020 release. Built with a white leather base, the upper includes Hyper Royal suede over the heel, with black nylon on the eyestay, Swoosh and toe. More Hyper Royal marks the 'Wings' logo, while underfoot, the midsole houses Air in the heel for cushioning. A concentric outsole provides traction while completing the look.",air-jordan-1-mid-se-union-royal,[object Object]
174,150,150,[object Object],,61ae9e9bafe8e57491298332,Nike Dunk Low Michigan (2021) (GS),Nike,Nike Dunk Low,CW1590-700,Nike Dunk Low,Varsity Maize/Midnight Navy-White,85,"https://images.stockx.com/images/Nike-Dunk-Low-Michigan-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1619807823",2021-04-16,"Released in April 2021, the Dunk Low GS 'Michigan' 2021 is a grade-school iteration of a 'Be True to Your School' colorway from 1985. Featuring a University of Michigan look, the shoe's upper is built entirely with leather, finished in a team mix of Varsity Maize and Midnight Navy. Perforations on the toe box provide breathability, while a lightly padded nylon tongue supports the fit. A Midnight Navy concentric rubber outsole offers traction underfoot.",nike-dunk-low-michigan-gs,[object Object]
109,110,145,[object Object],,61ae9e9bafe8e57491298333,Jordan 1 Low Triple White Tumbled Leather,Jordan,Jordan 1 Low,553558-130,Jordan 1 Low,White/White/White,90,"https://images.stockx.com/images/Air-Jordan-1-Low-Triple-White-Tumbled-Leather.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606766879",2020-04-01,"The Air Jordan 1 Low 'Triple White' washes out its low-top construction. The shoe's upper is built with a mix of full-grain and tumbled leather for textural variety, with a lightly padded nylon tongue supporting the fit. A Jumpman is included in place of the usual tongue tag, while underfoot, the white Air midsole and concentric outsole complete the monochromatic look.",air-jordan-1-low-triple-white-tumbled-leather,[object Object]
143,130,149,[object Object],,61ae9e9bafe8e57491298334,Nike Air Max Plus Triple Black,Nike,Nike Air Max Plus,604133-050,Nike Air Max Plus,Black/Black-Black,150,"https://images.stockx.com/images/Nike-Air-Max-Plus-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607664784",2017-12-20,,nike-air-max-plus-triple-black,[object Object]
146,75,130,[object Object],,61ae9e9bafe8e57491298335,Nike Air Force 1 Low SP Undefeated 5 On It Dunk vs. AF1,Nike,Nike Air Force 1 Low SP,DM8461-001,Nike Air Force 1 Low SP,Grey Fog/ Imperial Blue,120,"https://images.stockx.com/images/Nike-Air-Force-1-Low-Undefeated-5-On-It-Dunk-vs-AF1-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1633621281",2021-08-06,"Made with the help of the Los Angeles retailer, the Undefeated x Air Force 1 Low '5 On It' released as part of the second installment of the Dunk vs. AF-1 series. Inspired by late 90s and early 2000s sneaker culture, the shoe's leather upper is defined by the Swoosh and heel patch, which appear in blue and red snakeskin, respectively. Tonal suede also emerges throughout, while the lateral heel and orange tongue tag add Five Strikes branding. Underfoot, Air in the midsole offers cushioning.",nike-air-force-1-low-undefeated-5-on-it-dunk-vs-af1,[object Object]
109,100,104,[object Object],,61ae9e9bafe8e57491298336,Nike Air Force 1 Low White Gum,Nike,Nike Air Force 1 Low,DJ2739-100,Nike Air Force 1 Low,White/Gum,120,"https://images.stockx.com/images/Nike-Air-Force-1-Low-White-Gum.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1613165631",,,nike-air-force-1-low-white-gum,[object Object]
109,85,108,[object Object],,61ae9e9bafe8e57491298337,Nike Air Force 1 Low '07 Essential White Black Gold Mini Swoosh (W),Nike,Nike Air Force 1 Low '07 Essential,CZ0270-102,Nike Air Force 1 Low '07 Essential,White/Black-White-Black,90,"https://images.stockx.com/images/Nike-Air-Force-1-Low-White-Black-Gold-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624632827",2021-05-14,,nike-air-force-1-low-white-black-gold-mini-swoosh-w,[object Object]
138,145,145,[object Object],,61ae9e9bafe8e57491298338,Nike Dunk Low Disrupt Coconut Milk (W),Nike,Nike Dunk Low Disrupt,CK6654-105,Nike Dunk Low Disrupt,Coconut Milk/Coconut Milk/Coconut Milk,100,"https://images.stockx.com/images/Nike-Dunk-Low-Disrupt-Coconut-Milk-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1636391719",,,nike-dunk-low-disrupt-coconut-milk-w,[object Object]
174,147,167,[object Object],,61ae9e9bafe8e57491298339,Jordan 1 Low Game Royal,Jordan,Jordan 1 Low,553558-124,Jordan 1 Low,White/Game Royal-Black,90,"https://images.stockx.com/images/Air-Jordan-1-Low-Game-Royal-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606747929",2020-07-24,"The Air Jordan 1 Low 'Game Royal' sports a classic two-tone look on its low-top construction. The shoe's upper is built with leather, finished in white and overlaid by Game Royal. Perforations on the toe box provide breathability, while the 'Wings' logo has been moved to the heel. Underfoot, the midsole houses Air in the heel for cushioning, giving way to a black concentric rubber outsole for traction.",air-jordan-1-low-game-royal,[object Object]
275,298,298,[object Object],,61ae9e9bafe8e5749129833a,adidas Yeezy Boost 700 Enflame Amber,adidas,adidas Yeezy Boost 700,GW0297,adidas Yeezy Boost 700,Enflame Amber/Orange,240,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-Enflame-Amber-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624459946",2021-06-11,"The Yeezy Boost 700 'Enflame Amber' features a contrasting look between its upper and tooling. The shoe's upper is built with mesh, overlaid by suede and finished in a mix of brown and beige. A tonal toe cap supports the fit, while a hit of blue marks the mesh toe box itself. Underfoot, drop-in Boost provides cushioning, overlaid by an orange EVA carrier, while the herringbone rubber outsole reveals the cushioning unit itself via cutout detailing.",adidas-yeezy-boost-700-enflame-amber,[object Object]
179,179,179,[object Object],,61ae9e9bafe8e5749129833b,Jordan 1 Mid White Black Light Arctic Pink (GS),Jordan,Jordan 1 Mid,555112-103,Jordan 1 Mid,White/Black-Light Arctic Pink,90,"https://images.stockx.com/images/Air-Jordan-1-Mid-White-Black-Light-Arctic-Pink-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609353016",2020-10-01,,air-jordan-1-mid-white-black-light-arctic-pink-gs,[object Object]
88,60,60,[object Object],,61ae9e9bafe8e5749129833c,Nike Air Force 1 Sage Low Triple White (W),Nike,Nike Air Force 1 Sage Low,AR5339-100,Nike Air Force 1 Sage Low,White/White-White,100,"https://images.stockx.com/images/Nike-Air-Force-1-Sage-Low-Triple-White-W.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607656549",2018-10-05,"The women’s Air Force 1 Sage Low ‘Triple White,’ absent of color, focuses attention on the construction of the classic silhouette. Here, the sneaker is retooled in an all-leather upper with a stitch-and-turn build, accented with a tonal Swoosh and heel tab attached by traditional stitching. The upper's pioneering look is enhanced by a revamped platform midsole and supported underneath by an outsole with well-defined teeth.",nike-air-force-1-sage-low-triple-white-w,[object Object]
124,100,110,[object Object],,61ae9e9bafe8e5749129833d,Nike Air Force 1 Low Acorn (2021),Nike,Nike Air Force 1 Low,DJ6395-100,Nike Air Force 1 Low,Natural/Underbrush-Acorn,130,"https://images.stockx.com/images/Nike-Air-Force-1-Low-Acorn-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1620405773",2021-06-29,,nike-air-force-1-low-acorn-2021,[object Object]
368,350,350,[object Object],,61ae9e9bafe8e5749129833e,Nike Kobe 6 Protro Grinch (2020),Nike,Nike Kobe 6 Protro,CW2190-300,Nike Kobe 6 Protro,Green Apple/Volt-Crimson-Black,190,"https://images.stockx.com/images/Nike-Kobe-6-Protro-Grinch-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1611766717",2020-12-24,"Originally released in 2010 for a Christmas Day collection, the Zoom Kobe 6 Protro 'Grinch' dropped in December 2020. The shoe's upper features a Green Apple and Volt look, with polyurethane detailing creating a snakeskin-style texture throughout the construction. Crimson on the branding and laces adds to the holiday aesthetic, while underfoot, the midsole incorporates Zoom Air to provide cushioning.",nike-kobe-6-protro-grinch,[object Object]
159,119,119,[object Object],,61ae9e9bafe8e5749129833f,Jordan 1 Low University Blue Black,Jordan,Jordan 1 Low,553558-403,Jordan 1 Low,University Blue/Black-White,90,"https://images.stockx.com/images/Air-Jordan-1-Low-University-Blue-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1611163434",2020-12-20,,air-jordan-1-low-university-blue-black,[object Object]
123,125,125,[object Object],,61ae9e9bafe8e57491298340,Jordan 1 Mid Gym Red Black (W),Jordan,Jordan 1 Mid,BQ6472-601,Jordan 1 Mid,Gym Red/White-Black,115,"https://images.stockx.com/images/Air-Jordan-1-Mid-Gym-Red-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1613411564",2020-10-29,,air-jordan-1-mid-gym-red-black-w,[object Object]
